date,away_team,home_team,day_night,completed,pitch,attendance,game_time,name,city,state
20180903,SDN,ARI,N,NA,PHO01,22514,199,Chase Field,Phoenix,AZ
20180904,SDN,ARI,N,NA,PHO01,18556,167,Chase Field,Phoenix,AZ
20180906,ATL,ARI,N,NA,PHO01,21903,251,Chase Field,Phoenix,AZ
20180907,ATL,ARI,N,NA,PHO01,31308,228,Chase Field,Phoenix,AZ
20180908,ATL,ARI,N,NA,PHO01,40482,247,Chase Field,Phoenix,AZ
20180909,ATL,ARI,D,NA,PHO01,28339,225,Chase Field,Phoenix,AZ
20180917,CHN,ARI,N,NA,PHO01,27662,166,Chase Field,Phoenix,AZ
20180918,CHN,ARI,N,NA,PHO01,26095,190,Chase Field,Phoenix,AZ
20180919,CHN,ARI,N,NA,PHO01,25715,140,Chase Field,Phoenix,AZ
20180921,COL,ARI,N,NA,PHO01,28833,174,Chase Field,Phoenix,AZ
20180922,COL,ARI,N,NA,PHO01,35094,182,Chase Field,Phoenix,AZ
20180923,COL,ARI,D,NA,PHO01,29191,195,Chase Field,Phoenix,AZ
20180924,LAN,ARI,N,NA,PHO01,26067,213,Chase Field,Phoenix,AZ
20180925,LAN,ARI,N,NA,PHO01,25774,203,Chase Field,Phoenix,AZ
20180926,LAN,ARI,N,NA,PHO01,31149,194,Chase Field,Phoenix,AZ
20180329,SLN,NYN,D,NA,NYC20,44189,181,Citi Field,New York,NY
20180331,SLN,NYN,D,NA,NYC20,36098,202,Citi Field,New York,NY
20180401,SLN,NYN,D,NA,NYC20,22486,195,Citi Field,New York,NY
20180403,PHI,NYN,N,NA,NYC20,21397,171,Citi Field,New York,NY
20180404,PHI,NYN,D,NA,NYC20,21328,185,Citi Field,New York,NY
20180413,MIL,NYN,N,NA,NYC20,34921,190,Citi Field,New York,NY
20180414,MIL,NYN,N,NA,NYC20,40965,166,Citi Field,New York,NY
20180415,MIL,NYN,D,NA,NYC20,26035,208,Citi Field,New York,NY
20180416,WAS,NYN,N,NA,NYC20,22829,205,Citi Field,New York,NY
20180417,WAS,NYN,N,NA,NYC20,22724,191,Citi Field,New York,NY
20180418,WAS,NYN,N,NA,NYC20,23117,171,Citi Field,New York,NY
20180501,ATL,NYN,N,NA,NYC20,22527,163,Citi Field,New York,NY
20180502,ATL,NYN,N,NA,NYC20,23528,144,Citi Field,New York,NY
20180503,ATL,NYN,D,NA,NYC20,26882,160,Citi Field,New York,NY
20180504,COL,NYN,N,NA,NYC20,34030,194,Citi Field,New York,NY
20180505,COL,NYN,N,NA,NYC20,37550,148,Citi Field,New York,NY
20180506,COL,NYN,D,NA,NYC20,33580,182,Citi Field,New York,NY
20180515,TOR,NYN,N,NA,NYC20,28967,182,Citi Field,New York,NY
20180516,TOR,NYN,D,NA,NYC20,28400,214,Citi Field,New York,NY
20180518,ARI,NYN,N,NA,NYC20,31285,156,Citi Field,New York,NY
20180519,ARI,NYN,N,NA,NYC20,39515,184,Citi Field,New York,NY
20180520,ARI,NYN,D,NA,NYC20,34894,161,Citi Field,New York,NY
20180521,MIA,NYN,N,NA,NYC20,22505,172,Citi Field,New York,NY
20180522,MIA,NYN,N,NA,NYC20,22195,170,Citi Field,New York,NY
20180523,MIA,NYN,N,NA,NYC20,24808,167,Citi Field,New York,NY
20180531,CHN,NYN,N,NA,NYC20,34458,182,Citi Field,New York,NY
20180601,CHN,NYN,N,NA,NYC20,37183,200,Citi Field,New York,NY
20180602,CHN,NYN,N,NA,NYC20,32817,293,Citi Field,New York,NY
20180603,CHN,NYN,D,NA,NYC20,34946,150,Citi Field,New York,NY
20180605,BAL,NYN,N,NA,NYC20,25342,153,Citi Field,New York,NY
20180606,BAL,NYN,D,NA,NYC20,30366,147,Citi Field,New York,NY
20180608,NYA,NYN,N,NA,NYC20,42961,148,Citi Field,New York,NY
20180609,NYA,NYN,N,NA,NYC20,43603,177,Citi Field,New York,NY
20180610,NYA,NYN,N,NA,NYC20,36171,160,Citi Field,New York,NY
20180622,LAN,NYN,N,NA,NYC20,32565,160,Citi Field,New York,NY
20180623,LAN,NYN,N,NA,NYC20,37705,181,Citi Field,New York,NY
20180624,LAN,NYN,D,NA,NYC20,34060,230,Citi Field,New York,NY
20180625,PIT,NYN,N,NA,NYC20,22135,207,Citi Field,New York,NY
20180626,PIT,NYN,N,NA,NYC20,24501,200,Citi Field,New York,NY
20180627,PIT,NYN,N,NA,NYC20,24506,183,Citi Field,New York,NY
20180706,TBA,NYN,N,NA,NYC20,24236,163,Citi Field,New York,NY
20180707,TBA,NYN,D,NA,NYC20,32986,178,Citi Field,New York,NY
20180708,TBA,NYN,D,NA,NYC20,24653,162,Citi Field,New York,NY
20180709,PHI,NYN,D,NA,NYC20,0,204,Citi Field,New York,NY
20180709,PHI,NYN,N,NA,NYC20,24139,161,Citi Field,New York,NY
20180710,PHI,NYN,N,NA,NYC20,22416,170,Citi Field,New York,NY
20180711,PHI,NYN,N,NA,NYC20,22137,187,Citi Field,New York,NY
20180712,WAS,NYN,N,NA,NYC20,28120,168,Citi Field,New York,NY
20180713,WAS,NYN,N,NA,NYC20,26558,173,Citi Field,New York,NY
20180714,WAS,NYN,D,NA,NYC20,30438,168,Citi Field,New York,NY
20180715,WAS,NYN,D,NA,NYC20,26572,174,Citi Field,New York,NY
20180723,SDN,NYN,N,NA,NYC20,21731,177,Citi Field,New York,NY
20180724,SDN,NYN,N,NA,NYC20,21925,151,Citi Field,New York,NY
20180725,SDN,NYN,D,NA,NYC20,30963,138,Citi Field,New York,NY
20180802,ATL,NYN,N,NA,NYC20,24525,169,Citi Field,New York,NY
20180803,ATL,NYN,N,NA,NYC20,25101,146,Citi Field,New York,NY
20180804,ATL,NYN,N,NA,NYC20,36946,161,Citi Field,New York,NY
20180805,ATL,NYN,D,NA,NYC20,27134,199,Citi Field,New York,NY
20180806,CIN,NYN,N,NA,NYC20,21644,185,Citi Field,New York,NY
20180807,CIN,NYN,N,NA,NYC20,22207,163,Citi Field,New York,NY
20180808,CIN,NYN,D,NA,NYC20,24287,188,Citi Field,New York,NY
20180820,SFN,NYN,N,NA,NYC20,24811,260,Citi Field,New York,NY
20180821,SFN,NYN,N,NA,NYC20,24999,144,Citi Field,New York,NY
20180822,SFN,NYN,N,NA,NYC20,28157,164,Citi Field,New York,NY
20180823,SFN,NYN,D,NA,NYC20,25584,156,Citi Field,New York,NY
20180824,WAS,NYN,N,NA,NYC20,23763,155,Citi Field,New York,NY
20180825,WAS,NYN,D,NA,NYC20,29868,171,Citi Field,New York,NY
20180826,WAS,NYN,D,NA,NYC20,23192,205,Citi Field,New York,NY
20180907,PHI,NYN,N,NA,NYC20,23379,163,Citi Field,New York,NY
20180908,PHI,NYN,N,NA,NYC20,25094,192,Citi Field,New York,NY
20180909,PHI,NYN,D,NA,NYC20,24153,192,Citi Field,New York,NY
20180911,MIA,NYN,N,NA,NYC20,20849,159,Citi Field,New York,NY
20180912,MIA,NYN,N,NA,NYC20,20423,150,Citi Field,New York,NY
20180913,MIA,NYN,D,NA,NYC20,0,153,Citi Field,New York,NY
20180913,MIA,NYN,N,NA,NYC20,22640,167,Citi Field,New York,NY
20180925,ATL,NYN,N,NA,NYC20,21943,204,Citi Field,New York,NY
20180926,ATL,NYN,N,NA,NYC20,23205,142,Citi Field,New York,NY
20180927,ATL,NYN,N,NA,NYC20,24824,161,Citi Field,New York,NY
20180928,MIA,NYN,N,NA,NYC20,27045,187,Citi Field,New York,NY
20180929,MIA,NYN,N,NA,NYC20,43928,254,Citi Field,New York,NY
20180930,MIA,NYN,D,NA,NYC20,28346,130,Citi Field,New York,NY
20180405,MIA,PHI,D,NA,PHI13,44488,183,Citizens Bank Park,Philadelphia,PA
20180407,MIA,PHI,N,NA,PHI13,33660,201,Citizens Bank Park,Philadelphia,PA
20180408,MIA,PHI,D,NA,PHI13,34326,184,Citizens Bank Park,Philadelphia,PA
20180409,CIN,PHI,N,NA,PHI13,18127,202,Citizens Bank Park,Philadelphia,PA
20180410,CIN,PHI,N,NA,PHI13,20895,164,Citizens Bank Park,Philadelphia,PA
20180411,CIN,PHI,N,NA,PHI13,19099,228,Citizens Bank Park,Philadelphia,PA
20180419,PIT,PHI,N,NA,PHI13,19071,173,Citizens Bank Park,Philadelphia,PA
20180420,PIT,PHI,N,NA,PHI13,20183,162,Citizens Bank Park,Philadelphia,PA
20180421,PIT,PHI,D,NA,PHI13,28161,191,Citizens Bank Park,Philadelphia,PA
20180422,PIT,PHI,D,NA,PHI13,29199,215,Citizens Bank Park,Philadelphia,PA
20180424,ARI,PHI,N,NA,PHI13,18195,229,Citizens Bank Park,Philadelphia,PA
20180425,ARI,PHI,N,NA,PHI13,21349,175,Citizens Bank Park,Philadelphia,PA
20180426,ARI,PHI,D,NA,PHI13,20335,192,Citizens Bank Park,Philadelphia,PA
20180427,ATL,PHI,N,NA,PHI13,27076,170,Citizens Bank Park,Philadelphia,PA
20180428,ATL,PHI,N,NA,PHI13,27794,190,Citizens Bank Park,Philadelphia,PA
20180429,ATL,PHI,D,NA,PHI13,31010,206,Citizens Bank Park,Philadelphia,PA
20180507,SFN,PHI,N,NA,PHI13,17050,185,Citizens Bank Park,Philadelphia,PA
20180508,SFN,PHI,N,NA,PHI13,22456,173,Citizens Bank Park,Philadelphia,PA
20180509,SFN,PHI,N,NA,PHI13,18448,199,Citizens Bank Park,Philadelphia,PA
20180510,SFN,PHI,D,NA,PHI13,30204,167,Citizens Bank Park,Philadelphia,PA
20180511,NYN,PHI,N,NA,PHI13,29247,169,Citizens Bank Park,Philadelphia,PA
20180513,NYN,PHI,D,NA,PHI13,34091,199,Citizens Bank Park,Philadelphia,PA
20180521,ATL,PHI,N,NA,PHI13,21284,153,Citizens Bank Park,Philadelphia,PA
20180522,ATL,PHI,N,NA,PHI13,18545,198,Citizens Bank Park,Philadelphia,PA
20180523,ATL,PHI,N,NA,PHI13,27647,171,Citizens Bank Park,Philadelphia,PA
20180525,TOR,PHI,N,NA,PHI13,21374,179,Citizens Bank Park,Philadelphia,PA
20180526,TOR,PHI,D,NA,PHI13,26788,145,Citizens Bank Park,Philadelphia,PA
20180527,TOR,PHI,D,NA,PHI13,24182,170,Citizens Bank Park,Philadelphia,PA
20180608,MIL,PHI,N,NA,PHI13,22196,207,Citizens Bank Park,Philadelphia,PA
20180609,MIL,PHI,D,NA,PHI13,25304,211,Citizens Bank Park,Philadelphia,PA
20180610,MIL,PHI,D,NA,PHI13,31175,177,Citizens Bank Park,Philadelphia,PA
20180612,COL,PHI,N,NA,PHI13,19556,187,Citizens Bank Park,Philadelphia,PA
20180613,COL,PHI,N,NA,PHI13,20075,175,Citizens Bank Park,Philadelphia,PA
20180614,COL,PHI,D,NA,PHI13,22500,201,Citizens Bank Park,Philadelphia,PA
20180618,SLN,PHI,N,NA,PHI13,22083,219,Citizens Bank Park,Philadelphia,PA
20180619,SLN,PHI,N,NA,PHI13,21122,196,Citizens Bank Park,Philadelphia,PA
20180620,SLN,PHI,D,NA,PHI13,26120,188,Citizens Bank Park,Philadelphia,PA
20180625,NYA,PHI,N,NA,PHI13,44136,200,Citizens Bank Park,Philadelphia,PA
20180626,NYA,PHI,N,NA,PHI13,43568,158,Citizens Bank Park,Philadelphia,PA
20180627,NYA,PHI,N,NA,PHI13,42028,163,Citizens Bank Park,Philadelphia,PA
20180628,WAS,PHI,N,NA,PHI13,25026,189,Citizens Bank Park,Philadelphia,PA
20180629,WAS,PHI,N,NA,PHI13,36903,223,Citizens Bank Park,Philadelphia,PA
20180630,WAS,PHI,N,NA,PHI13,42746,200,Citizens Bank Park,Philadelphia,PA
20180701,WAS,PHI,D,NA,PHI13,22051,268,Citizens Bank Park,Philadelphia,PA
20180703,BAL,PHI,N,NA,PHI13,28204,165,Citizens Bank Park,Philadelphia,PA
20180704,BAL,PHI,D,NA,PHI13,30943,175,Citizens Bank Park,Philadelphia,PA
20180720,SDN,PHI,N,NA,PHI13,30034,195,Citizens Bank Park,Philadelphia,PA
20180722,SDN,PHI,D,NA,PHI13,29392,190,Citizens Bank Park,Philadelphia,PA
20180722,SDN,PHI,N,NA,PHI13,25054,161,Citizens Bank Park,Philadelphia,PA
20180723,LAN,PHI,N,NA,PHI13,33753,223,Citizens Bank Park,Philadelphia,PA
20180724,LAN,PHI,N,NA,PHI13,35028,355,Citizens Bank Park,Philadelphia,PA
20180725,LAN,PHI,D,NA,PHI13,35659,178,Citizens Bank Park,Philadelphia,PA
20180802,MIA,PHI,N,NA,PHI13,26050,157,Citizens Bank Park,Philadelphia,PA
20180803,MIA,PHI,N,NA,PHI13,33737,190,Citizens Bank Park,Philadelphia,PA
20180804,MIA,PHI,N,NA,PHI13,35194,140,Citizens Bank Park,Philadelphia,PA
20180805,MIA,PHI,D,NA,PHI13,42343,195,Citizens Bank Park,Philadelphia,PA
20180814,BOS,PHI,N,NA,PHI13,33081,160,Citizens Bank Park,Philadelphia,PA
20180815,BOS,PHI,N,NA,PHI13,35266,207,Citizens Bank Park,Philadelphia,PA
20180816,NYN,PHI,D,NA,PHI13,0,181,Citizens Bank Park,Philadelphia,PA
20180816,NYN,PHI,N,NA,PHI13,33049,183,Citizens Bank Park,Philadelphia,PA
20180817,NYN,PHI,N,NA,PHI13,40460,201,Citizens Bank Park,Philadelphia,PA
20180818,NYN,PHI,D,NA,PHI13,35158,151,Citizens Bank Park,Philadelphia,PA
20180827,WAS,PHI,N,NA,PHI13,21261,193,Citizens Bank Park,Philadelphia,PA
20180828,WAS,PHI,N,NA,PHI13,21083,208,Citizens Bank Park,Philadelphia,PA
20180829,WAS,PHI,N,NA,PHI13,22525,218,Citizens Bank Park,Philadelphia,PA
20180831,CHN,PHI,N,NA,PHI13,22556,203,Citizens Bank Park,Philadelphia,PA
20180901,CHN,PHI,N,NA,PHI13,33040,161,Citizens Bank Park,Philadelphia,PA
20180902,CHN,PHI,D,NA,PHI13,36517,217,Citizens Bank Park,Philadelphia,PA
20180911,WAS,PHI,D,NA,PHI13,0,207,Citizens Bank Park,Philadelphia,PA
20180911,WAS,PHI,N,NA,PHI13,19630,256,Citizens Bank Park,Philadelphia,PA
20180912,WAS,PHI,N,NA,PHI13,20258,176,Citizens Bank Park,Philadelphia,PA
20180914,MIA,PHI,N,NA,PHI13,21671,174,Citizens Bank Park,Philadelphia,PA
20180915,MIA,PHI,N,NA,PHI13,24695,168,Citizens Bank Park,Philadelphia,PA
20180916,MIA,PHI,D,NA,PHI13,30040,184,Citizens Bank Park,Philadelphia,PA
20180917,NYN,PHI,N,NA,PHI13,21767,187,Citizens Bank Park,Philadelphia,PA
20180918,NYN,PHI,N,NA,PHI13,18895,202,Citizens Bank Park,Philadelphia,PA
20180919,NYN,PHI,N,NA,PHI13,19085,182,Citizens Bank Park,Philadelphia,PA
20180928,ATL,PHI,N,NA,PHI13,24306,222,Citizens Bank Park,Philadelphia,PA
20180929,ATL,PHI,N,NA,PHI13,30886,163,Citizens Bank Park,Philadelphia,PA
20180930,ATL,PHI,D,NA,PHI13,34202,177,Citizens Bank Park,Philadelphia,PA
20180330,PIT,DET,D,NA,DET05,42516,327,Comerica Park,Detroit,MI
20180401,PIT,DET,D,NA,DET05,14858,150,Comerica Park,Detroit,MI
20180401,PIT,DET,N,NA,DET05,18438,194,Comerica Park,Detroit,MI
20180402,KCA,DET,D,NA,DET05,15476,166,Comerica Park,Detroit,MI
20180403,KCA,DET,D,NA,DET05,15083,137,Comerica Park,Detroit,MI
20180413,NYA,DET,N,NA,DET05,21363,208,Comerica Park,Detroit,MI
20180417,BAL,DET,N,NA,DET05,15530,164,Comerica Park,Detroit,MI
20180418,BAL,DET,D,NA,DET05,15178,166,Comerica Park,Detroit,MI
20180419,BAL,DET,D,NA,DET05,15916,191,Comerica Park,Detroit,MI
20180420,KCA,DET,D,NA,DET05,15406,166,Comerica Park,Detroit,MI
20180420,KCA,DET,N,NA,DET05,17194,154,Comerica Park,Detroit,MI
20180421,KCA,DET,D,NA,DET05,19302,184,Comerica Park,Detroit,MI
20180422,KCA,DET,D,NA,DET05,19034,189,Comerica Park,Detroit,MI
20180430,TBA,DET,N,NA,DET05,19398,172,Comerica Park,Detroit,MI
20180501,TBA,DET,N,NA,DET05,17255,148,Comerica Park,Detroit,MI
20180502,TBA,DET,D,NA,DET05,20866,208,Comerica Park,Detroit,MI
20180512,SEA,DET,D,NA,DET05,0,155,Comerica Park,Detroit,MI
20180512,SEA,DET,N,NA,DET05,25506,215,Comerica Park,Detroit,MI
20180513,SEA,DET,D,NA,DET05,24718,177,Comerica Park,Detroit,MI
20180514,CLE,DET,N,NA,DET05,17775,190,Comerica Park,Detroit,MI
20180515,CLE,DET,N,NA,DET05,20997,201,Comerica Park,Detroit,MI
20180516,CLE,DET,D,NA,DET05,24771,153,Comerica Park,Detroit,MI
20180525,CHA,DET,N,NA,DET05,24648,171,Comerica Park,Detroit,MI
20180526,CHA,DET,D,NA,DET05,27032,196,Comerica Park,Detroit,MI
20180527,CHA,DET,D,NA,DET05,23419,137,Comerica Park,Detroit,MI
20180528,ANA,DET,D,NA,DET05,20857,197,Comerica Park,Detroit,MI
20180529,ANA,DET,N,NA,DET05,17397,205,Comerica Park,Detroit,MI
20180530,ANA,DET,N,NA,DET05,19494,173,Comerica Park,Detroit,MI
20180531,ANA,DET,D,NA,DET05,24696,189,Comerica Park,Detroit,MI
20180601,TOR,DET,N,NA,DET05,22192,172,Comerica Park,Detroit,MI
20180602,TOR,DET,D,NA,DET05,34674,157,Comerica Park,Detroit,MI
20180603,TOR,DET,D,NA,DET05,24658,182,Comerica Park,Detroit,MI
20180604,NYA,DET,D,NA,DET05,28016,166,Comerica Park,Detroit,MI
20180604,NYA,DET,N,NA,DET05,24165,187,Comerica Park,Detroit,MI
20180608,CLE,DET,N,NA,DET05,21766,163,Comerica Park,Detroit,MI
20180609,CLE,DET,N,NA,DET05,27038,226,Comerica Park,Detroit,MI
20180610,CLE,DET,D,NA,DET05,22862,169,Comerica Park,Detroit,MI
20180612,MIN,DET,N,NA,DET05,20340,204,Comerica Park,Detroit,MI
20180613,MIN,DET,N,NA,DET05,19206,188,Comerica Park,Detroit,MI
20180614,MIN,DET,D,NA,DET05,27573,152,Comerica Park,Detroit,MI
20180625,OAK,DET,D,NA,DET05,19127,197,Comerica Park,Detroit,MI
20180626,OAK,DET,N,NA,DET05,22809,227,Comerica Park,Detroit,MI
20180627,OAK,DET,N,NA,DET05,23961,191,Comerica Park,Detroit,MI
20180628,OAK,DET,D,NA,DET05,28866,149,Comerica Park,Detroit,MI
20180705,TEX,DET,N,NA,DET05,21248,175,Comerica Park,Detroit,MI
20180706,TEX,DET,N,NA,DET05,27316,125,Comerica Park,Detroit,MI
20180707,TEX,DET,D,NA,DET05,29174,188,Comerica Park,Detroit,MI
20180708,TEX,DET,D,NA,DET05,22047,168,Comerica Park,Detroit,MI
20180720,BOS,DET,N,NA,DET05,33817,211,Comerica Park,Detroit,MI
20180721,BOS,DET,N,NA,DET05,31682,147,Comerica Park,Detroit,MI
20180722,BOS,DET,D,NA,DET05,25012,175,Comerica Park,Detroit,MI
20180727,CLE,DET,N,NA,DET05,26962,189,Comerica Park,Detroit,MI
20180728,CLE,DET,N,NA,DET05,29097,147,Comerica Park,Detroit,MI
20180729,CLE,DET,D,NA,DET05,26498,175,Comerica Park,Detroit,MI
20180731,CIN,DET,N,NA,DET05,24929,138,Comerica Park,Detroit,MI
20180801,CIN,DET,D,NA,DET05,24952,175,Comerica Park,Detroit,MI
20180810,MIN,DET,N,NA,DET05,24849,157,Comerica Park,Detroit,MI
20180811,MIN,DET,N,NA,DET05,26991,189,Comerica Park,Detroit,MI
20180812,MIN,DET,D,NA,DET05,30105,153,Comerica Park,Detroit,MI
20180813,CHA,DET,N,NA,DET05,20964,215,Comerica Park,Detroit,MI
20180814,CHA,DET,N,NA,DET05,20661,181,Comerica Park,Detroit,MI
20180815,CHA,DET,D,NA,DET05,23784,174,Comerica Park,Detroit,MI
20180821,CHN,DET,N,NA,DET05,26638,165,Comerica Park,Detroit,MI
20180822,CHN,DET,N,NA,DET05,28286,206,Comerica Park,Detroit,MI
20180823,CHA,DET,D,NA,DET05,22247,167,Comerica Park,Detroit,MI
20180824,CHA,DET,N,NA,DET05,23191,208,Comerica Park,Detroit,MI
20180825,CHA,DET,N,NA,DET05,26183,161,Comerica Park,Detroit,MI
20180826,CHA,DET,D,NA,DET05,34036,183,Comerica Park,Detroit,MI
20180907,SLN,DET,N,NA,DET05,21268,171,Comerica Park,Detroit,MI
20180908,SLN,DET,N,NA,DET05,30268,176,Comerica Park,Detroit,MI
20180909,SLN,DET,D,NA,DET05,22212,161,Comerica Park,Detroit,MI
20180910,HOU,DET,N,NA,DET05,19711,162,Comerica Park,Detroit,MI
20180911,HOU,DET,N,NA,DET05,19432,209,Comerica Park,Detroit,MI
20180912,HOU,DET,D,NA,DET05,22666,189,Comerica Park,Detroit,MI
20180917,MIN,DET,N,NA,DET05,19004,174,Comerica Park,Detroit,MI
20180918,MIN,DET,N,NA,DET05,19740,182,Comerica Park,Detroit,MI
20180919,MIN,DET,D,NA,DET05,19296,167,Comerica Park,Detroit,MI
20180920,KCA,DET,N,NA,DET05,20282,192,Comerica Park,Detroit,MI
20180921,KCA,DET,N,NA,DET05,22001,171,Comerica Park,Detroit,MI
20180922,KCA,DET,N,NA,DET05,24815,162,Comerica Park,Detroit,MI
20180923,KCA,DET,D,NA,DET05,24230,167,Comerica Park,Detroit,MI
20180406,ATL,COL,D,NA,DEN02,48216,176,Coors Field,Denver,CO
20180407,ATL,COL,N,NA,DEN02,40120,208,Coors Field,Denver,CO
20180408,ATL,COL,D,NA,DEN02,42031,146,Coors Field,Denver,CO
20180409,SDN,COL,N,NA,DEN02,20291,166,Coors Field,Denver,CO
20180410,SDN,COL,N,NA,DEN02,22446,159,Coors Field,Denver,CO
20180411,SDN,COL,D,NA,DEN02,21248,176,Coors Field,Denver,CO
20180420,CHN,COL,N,NA,DEN02,35290,210,Coors Field,Denver,CO
20180421,CHN,COL,N,NA,DEN02,40107,183,Coors Field,Denver,CO
20180422,CHN,COL,D,NA,DEN02,48137,227,Coors Field,Denver,CO
20180423,SDN,COL,N,NA,DEN02,24419,204,Coors Field,Denver,CO
20180424,SDN,COL,N,NA,DEN02,23727,144,Coors Field,Denver,CO
20180425,SDN,COL,D,NA,DEN02,32989,186,Coors Field,Denver,CO
20180508,ANA,COL,N,NA,DEN02,33144,162,Coors Field,Denver,CO
20180509,ANA,COL,D,NA,DEN02,33689,190,Coors Field,Denver,CO
20180510,MIL,COL,N,NA,DEN02,31093,180,Coors Field,Denver,CO
20180511,MIL,COL,N,NA,DEN02,36139,260,Coors Field,Denver,CO
20180512,MIL,COL,N,NA,DEN02,35408,167,Coors Field,Denver,CO
20180513,MIL,COL,D,NA,DEN02,40453,217,Coors Field,Denver,CO
20180525,CIN,COL,N,NA,DEN02,33193,163,Coors Field,Denver,CO
20180526,CIN,COL,N,NA,DEN02,42844,180,Coors Field,Denver,CO
20180527,CIN,COL,D,NA,DEN02,36387,173,Coors Field,Denver,CO
20180528,SFN,COL,N,NA,DEN02,32409,211,Coors Field,Denver,CO
20180529,SFN,COL,N,NA,DEN02,27348,197,Coors Field,Denver,CO
20180530,SFN,COL,N,NA,DEN02,29400,191,Coors Field,Denver,CO
20180601,LAN,COL,N,NA,DEN02,42711,216,Coors Field,Denver,CO
20180602,LAN,COL,N,NA,DEN02,47703,205,Coors Field,Denver,CO
20180603,LAN,COL,D,NA,DEN02,41851,223,Coors Field,Denver,CO
20180608,ARI,COL,N,NA,DEN02,38917,171,Coors Field,Denver,CO
20180609,ARI,COL,N,NA,DEN02,43197,214,Coors Field,Denver,CO
20180610,ARI,COL,D,NA,DEN02,36433,203,Coors Field,Denver,CO
20180618,NYN,COL,N,NA,DEN02,33815,190,Coors Field,Denver,CO
20180619,NYN,COL,N,NA,DEN02,29710,186,Coors Field,Denver,CO
20180620,NYN,COL,N,NA,DEN02,38685,205,Coors Field,Denver,CO
20180621,NYN,COL,D,NA,DEN02,44010,175,Coors Field,Denver,CO
20180622,MIA,COL,N,NA,DEN02,35468,175,Coors Field,Denver,CO
20180623,MIA,COL,D,NA,DEN02,39032,167,Coors Field,Denver,CO
20180624,MIA,COL,D,NA,DEN02,34172,194,Coors Field,Denver,CO
20180702,SFN,COL,N,NA,DEN02,40333,165,Coors Field,Denver,CO
20180703,SFN,COL,N,NA,DEN02,48072,171,Coors Field,Denver,CO
20180704,SFN,COL,N,NA,DEN02,48158,135,Coors Field,Denver,CO
20180710,ARI,COL,N,NA,DEN02,43405,220,Coors Field,Denver,CO
20180711,ARI,COL,N,NA,DEN02,33919,185,Coors Field,Denver,CO
20180712,ARI,COL,D,NA,DEN02,41410,197,Coors Field,Denver,CO
20180713,SEA,COL,N,NA,DEN02,38126,199,Coors Field,Denver,CO
20180714,SEA,COL,N,NA,DEN02,47789,170,Coors Field,Denver,CO
20180715,SEA,COL,D,NA,DEN02,35630,191,Coors Field,Denver,CO
20180724,HOU,COL,N,NA,DEN02,43184,192,Coors Field,Denver,CO
20180725,HOU,COL,N,NA,DEN02,40948,176,Coors Field,Denver,CO
20180727,OAK,COL,N,NA,DEN02,40229,183,Coors Field,Denver,CO
20180728,OAK,COL,N,NA,DEN02,47809,177,Coors Field,Denver,CO
20180729,OAK,COL,D,NA,DEN02,41988,148,Coors Field,Denver,CO
20180806,PIT,COL,N,NA,DEN02,34471,153,Coors Field,Denver,CO
20180807,PIT,COL,N,NA,DEN02,31649,154,Coors Field,Denver,CO
20180808,PIT,COL,D,NA,DEN02,35702,202,Coors Field,Denver,CO
20180809,LAN,COL,N,NA,DEN02,43076,209,Coors Field,Denver,CO
20180810,LAN,COL,N,NA,DEN02,42184,211,Coors Field,Denver,CO
20180811,LAN,COL,N,NA,DEN02,47633,174,Coors Field,Denver,CO
20180812,LAN,COL,D,NA,DEN02,40559,168,Coors Field,Denver,CO
20180821,SDN,COL,N,NA,DEN02,27862,154,Coors Field,Denver,CO
20180822,SDN,COL,N,NA,DEN02,28966,163,Coors Field,Denver,CO
20180823,SDN,COL,D,NA,DEN02,30625,180,Coors Field,Denver,CO
20180824,SLN,COL,N,NA,DEN02,43578,211,Coors Field,Denver,CO
20180825,SLN,COL,N,NA,DEN02,47785,182,Coors Field,Denver,CO
20180826,SLN,COL,D,NA,DEN02,41235,168,Coors Field,Denver,CO
20180903,SFN,COL,D,NA,DEN02,43256,198,Coors Field,Denver,CO
20180904,SFN,COL,N,NA,DEN02,24727,189,Coors Field,Denver,CO
20180905,SFN,COL,N,NA,DEN02,24790,168,Coors Field,Denver,CO
20180907,LAN,COL,N,NA,DEN02,41547,233,Coors Field,Denver,CO
20180908,LAN,COL,N,NA,DEN02,47867,161,Coors Field,Denver,CO
20180909,LAN,COL,D,NA,DEN02,40157,231,Coors Field,Denver,CO
20180910,ARI,COL,N,NA,DEN02,25114,189,Coors Field,Denver,CO
20180911,ARI,COL,N,NA,DEN02,26510,194,Coors Field,Denver,CO
20180912,ARI,COL,N,NA,DEN02,31687,187,Coors Field,Denver,CO
20180913,ARI,COL,D,NA,DEN02,31783,184,Coors Field,Denver,CO
20180924,PHI,COL,N,NA,DEN02,30336,177,Coors Field,Denver,CO
20180925,PHI,COL,N,NA,DEN02,30217,201,Coors Field,Denver,CO
20180926,PHI,COL,N,NA,DEN02,35181,171,Coors Field,Denver,CO
20180927,PHI,COL,D,NA,DEN02,36448,186,Coors Field,Denver,CO
20180928,WAS,COL,N,NA,DEN02,48089,171,Coors Field,Denver,CO
20180929,WAS,COL,N,NA,DEN02,47781,220,Coors Field,Denver,CO
20180930,WAS,COL,D,NA,DEN02,47833,182,Coors Field,Denver,CO
